Word,Width
mean,109.2816162109375
a,21.31201171875
night,102.17276000976562
of,39.11517333984375
futile,103.94390869140625
tossing,135.9071044921875
around,140.3759765625
in,38.2032470703125
bed,74.63043212890625
followed,169.6947021484375
by,47.083251953125
a,21.31201171875
morning,167.92315673828125
of,39.11517333984375
unbearable,222.05267333984375
jitters.,125.67828369140625
During,143.92828369140625
the,63.9744873046875
subsequent,225.6531982421875
ﬁfteen,127.94403076171875
years,101.2127685546875
I,18.6719970703125
had,72.8543701171875
sense,107.4527587890625
enough,147.48004150390625
never,111.00494384765625
to,39.115234375
go,47.083251953125
to,39.115234375
the,63.9744873046875
hospital,154.5743408203125
if,27.54718017578125
I,18.6719970703125
had,72.8543701171875
been,97.71356201171875
"drinking,",178.089599609375
and,72.8544921875
very,83.457763671875
seldom,142.1522216796875
did,63.9744873046875
I,18.6719970703125
receive,142.0511474609375
patients.,168.345458984375
I,18.6719970703125
would,120.8447265625
sometimes,211.44970703125
hide,87.0577392578125
out,64.8863525390625
in,38.2032470703125
one,72.8546142578125
of,39.115203857421875
the,63.97442626953125
clubs,103.0367431640625
of,39.11517333984375
which,118.15673828125
I,18.6719970703125
was,71.9423828125
a,21.31201171875
"member,",176.37139892578125
and,72.8543701171875
had,72.8543701171875
the,63.9744873046875
habit,99.436767578125
at,36.18719482421875
times,106.540771484375
of,38.87518310546875
registering,208.9439697265625
at,36.18719482421875
a,21.31201171875
hotel,99.4368896484375
under,117.19677734375
a,21.31201171875
ﬁctitious,167.77001953125
name.,121.27679443359375
But,72.90234375
my,60.42718505859375
friends,137.68310546875
usually,136.7711181640625
found,116.428955078125
me,62.2032470703125
and,72.8543701171875
I,18.6719970703125
would,120.8450927734375
go,46.84320068359375
home,111.24957275390625
if,27.30718994140625
they,84.56158447265625
promised,183.99835205078125
that,76.59356689453125
I,18.6719970703125
should,130.29632568359375
not,64.4063720703125
be,48.6192626953125
scolded.,160.4306640625
If,33.787200927734375
my,60.42718505859375
wife,83.50555419921875
was,71.9423828125
planning,172.33428955078125
to,39.11517333984375
go,47.083251953125
out,64.886474609375
in,38.2032470703125
the,63.9744873046875
"afternoon,",203.9091796875
I,18.6719970703125
would,120.84475708007812
get,61.286376953125
a,21.31201171875
large,97.6607666015625
supply,128.80792236328125
of,39.115234375
liquor,118.15216064453125
and,72.8546142578125
smuggle,164.3236083984375
it,27.5472412109375
home,111.9696044921875
and,72.8543701171875
hide,87.05755615234375
it,27.54718017578125
in,38.20318603515625
the,63.974365234375
coal,79.04156494140625
"bin,",75.9697265625
the,63.97454833984375
clothes,139.45947265625
"chute,",123.04833984375
over,84.70562744140625
door,90.08160400390625
"jambs,",125.97601318359375
over,84.70562744140625
beams,125.1168212890625
in,37.72320556640625
the,63.014404296875
cellar,105.91180419921875
and,71.8944091796875
in,37.7230224609375
cracks,120.11962890625
in,38.20318603515625
the,63.97442626953125
cellar,108.31195068359375
tile.,75.052734375
I,18.6719970703125
also,75.48956298828125
made,109.28155517578125
use,66.614501953125
of,39.11529541015625
old,62.1986083984375
trunks,125.25634765625
and,72.8543701171875
"chests,",132.78717041015625
the,63.974365234375
old,62.1983642578125
can,68.390380859375
"container,",194.98065185546875
and,72.8544921875
even,93.24981689453125
the,63.9744873046875
ash,64.8385009765625
con-,87.0577392578125
tainer.,123.9072265625
The,79.09442138671875
water,110.1407470703125
tank,85.28155517578125
on,49.77117919921875
the,63.97442626953125
toilet,102.16815185546875
I,18.6719970703125
never,111.005126953125
"used,",104.381103515625
because,158.08319091796875
that,77.31353759765625
looked,132.35992431640625
too,63.1103515625
easy.,91.90081787109375
I,18.6719970703125
found,116.42889404296875
out,64.8865966796875
later,89.69287109375
that,77.3135986328125
my,60.427215576171875
wife,83.50558471679688
inspected,190.0894775390625
it,27.54718017578125
frequently.,213.6480712890625
I,18.6719970703125
used,92.38580322265625
to,39.115234375
put,66.6624755859375
eight,99.4849853515625
or,41.755218505859375
twelve,127.89596557617188
ounce,119.9327392578125
bottles,133.26708984375
of,39.11517333984375
alcohol,141.2353515625
in,38.2032470703125
a,21.31201171875
fur,58.646484375
lined,99.4849853515625
glove,103.9010009765625
and,72.85440063476562
toss,74.62554931640625
it,27.54718017578125
onto,88.88153076171875
the,63.974365234375
back,91.47357177734375
airing,112.77606201171875
porch,114.60504150390625
when,107.5057373046875
winter,127.0322265625
days,86.14559936523438
got,62.1983642578125
dark,87.92156982421875
enough.,159.47509765625
My,65.75518798828125
bootlegger,211.39727783203125
had,72.8543701171875
hidden,138.6002197265625
alcohol,141.23516845703125
at,36.42718505859375
the,63.974365234375
back,91.47357177734375
steps,99.4847412109375
where,122.5728759765625
I,18.6719970703125
could,109.27703857421875
get,61.2864990234375
it,27.5472412109375
at,36.4271240234375
my,60.42724609375
convenience.,266.40478515625
Sometimes,224.91851806640625
I,18.6719970703125
would,123.571044921875
bring,107.5389404296875
it,28.2286376953125
in,38.8846435546875
my,61.108642578125
176,72.0
ALCOHOLICS,237.963623046875
ANONYMOUS,234.61932373046875
"pockets,",162.11038208007812
but,66.662353515625
they,85.28155517578125
were,96.80157470703125
"inspected,",202.08477783203125
and,72.8544921875
that,77.3138427734375
became,153.6722412109375
too,63.11041259765625
risky.,100.77597045898438
I,18.6719970703125
used,92.38555908203125
also,75.48956298828125
to,39.11517333984375
put,66.662353515625
it,27.54718017578125
up,51.54718017578125
in,38.2032470703125
four,82.6417236328125
ounce,119.9329833984375
bottles,133.267333984375
and,72.85440063476562
stick,89.69281005859375
several,136.72314453125
in,38.20318603515625
my,60.42724609375
stocking,162.54229736328125
tops.,94.636962890625
This,86.19384765625
worked,146.5682373046875
nicely,116.3280029296875
until,91.5167236328125
my,60.42724609375
wife,83.50555419921875
and,72.8543701171875
I,18.6719970703125
went,96.84954833984375
to,39.11517333984375
see,63.926513671875
Wallace,154.53155517578125
Beery,117.244873046875
in,38.20318603515625
“Tugboat,180.39837646484375
"Annie,”",148.819091796875
after,92.3807373046875
which,118.15679931640625
the,63.9744873046875
pant-leg,162.5426025390625
and,72.8546142578125
stocking,162.54238891601562
racket,121.65594482421875
were,96.80157470703125
out!,78.22552490234375
I,18.6719970703125
will,70.16159057617188
not,64.8863525390625
take,82.59356689453125
space,109.228759765625
to,39.11517333984375
relate,112.77593994140625
all,46.16650390625
my,60.42718505859375
hospital,154.5748291015625
or,41.75537109375
sanitarium,208.75677490234375
experiences.,244.65106201171875
During,143.927978515625
all,46.1663818359375
this,71.07354736328125
time,89.74554443359375
we,55.96319580078125
became,153.67193603515625
more,103.95367431640625
or,41.755126953125
less,71.025634765625
ostra-,111.9122314453125
cized,103.03677368164062
by,47.083221435546875
our,67.5263671875
friends.,149.67828369140625
We,65.75518798828125
could,109.2767333984375
not,64.886474609375
be,48.85931396484375
invited,135.9075927734375
out,64.8865966796875
because,158.08319091796875
I,18.6719970703125
would,120.8447265625
surely,118.10394287109375
get,61.286376953125
tight,91.5167236328125
and,72.8544921875
my,60.42730712890625
wife,83.5057373046875
dared,113.6929931640625
not,64.88641357421875
invite,110.135986328125
people,134.13592529296875
in,38.20318603515625
for,56.870361328125
the,63.974365234375
same,101.265625
reason.,141.66741943359375
My,65.755126953125
phobia,135.048095703125
for,56.87042236328125
sleeplessness,257.51025390625
demanded,209.6783447265625
that,77.31353759765625
I,18.6719970703125
get,61.28656005859375
drunk,118.1568603515625
every,106.541015625
"night,",114.16802978515625
but,66.66238403320312
in,38.20318603515625
order,108.36474609375
to,39.11517333984375
get,61.286376953125
more,103.95361328125
liquor,118.15216064453125
for,56.87060546875
the,63.9744873046875
next,83.5057373046875
"night,",114.16802978515625
I,18.6719970703125
had,72.8543701171875
to,39.11517333984375
stay,75.48956298828125
sober,108.36474609375
during,130.58392333984375
the,63.9744873046875
"day,",76.83367919921875
at,36.4271240234375
least,89.6929931640625
up,51.5472412109375
to,39.115203857421875
four,82.64163208007812
o’clock.,148.76629638671875
This,86.193603515625
routine,143.923095703125
went,96.84954833984375
on,49.771240234375
with,86.19378662109375
few,71.0784912109375
inter-,110.1361083984375
ruptions,164.366455078125
for,56.870361328125
seventeen,198.0574951171875
years.,113.20794677734375
It,33.78717041015625
was,71.9425048828125
really,108.31231689453125
a,21.31201171875
horrible,158.9906005859375
"nightmare,",215.4288330078125
this,71.07354736328125
earning,149.203125
"money,",141.71990966796875
getting,137.68341064453125
"liquor,",126.595458984375
smug-,121.7091064453125
gling,96.79678344726562
it,27.54718017578125
"home,",123.9647216796875
getting,137.68310546875
"drunk,",130.15191650390625
morning,167.92340087890625
"jitters,",125.6787109375
taking,120.7923583984375
large,97.6607666015625
doses,108.36477661132812
of,39.11517333984375
sedatives,177.6094970703125
to,39.11517333984375
make,106.59356689453125
it,27.5472412109375
possible,158.99078369140625
for,56.870361328125
me,62.2032470703125
to,39.115234375
earn,87.92156982421875
more,103.95361328125
"money,",141.719970703125
and,72.8543701171875
so,41.75518798828125
on,49.77117919921875
ad,47.08319091796875
nauseam.,186.11065673828125
I,18.6719970703125
used,92.3856201171875
to,39.115234375
promise,159.9072265625
my,60.42718505859375
"wife,",95.500732421875
my,60.42724609375
"friends,",149.67828369140625
and,72.85443115234375
my,60.42724609375
children,164.3187255859375
that,77.3135986328125
I,18.6719970703125
would,120.84005737304688
drink,104.812744140625
no,49.77117919921875
more—promises,329.6063232421875
which,118.15692138671875
seldom,142.1522216796875
kept,87.0577392578125
me,62.203216552734375
sober,108.36480712890625
even,93.24957275390625
through,157.26708984375
the,63.974365234375
"day,",76.8336181640625
though,139.51214599609375
I,18.6719970703125
was,71.942626953125
very,83.457763671875
sincere,141.18716430664062
when,107.50555419921875
I,18.6719970703125
made,109.28155517578125
them.,115.08477783203125
For,72.85443115234375
the,63.974395751953125
beneﬁt,138.59991455078125
of,39.11517333984375
those,105.7247314453125
experimentally,292.20989990234375
"inclined,",170.986083984375
I,18.6719970703125
should,131.49603271484375
mention,165.28311157226562
the,63.974365234375
so-called,174.0574951171875
beer,89.6976318359375
experiment.,236.73651123046875
When,119.9378662109375
beer,89.69760131835938
ﬁrst,76.40158081054688
came,104.817626953125
"back,",103.46875
I,18.6719970703125
thought,154.6270751953125
that,77.313720703125
I,18.6719970703125
was,71.942626953125
safe.,89.260986328125
I,18.6719970703125
could,109.27679443359375
drink,104.812744140625
all,46.1663818359375
I,18.6719970703125
wanted,143.92791748046875
of,39.11517333984375
that.,89.30877685546875
It,33.7872314453125
was,71.94256591796875
harmless;,186.969970703125
nobody,146.61605834960938
ever,85.23358154296875
got,62.1983642578125
drunk,118.15673828125
on,49.77117919921875
beer.,98.1407470703125
So,49.771240234375
I,18.6719970703125
ﬁlled,99.48504638671875
the,63.9744873046875
cellar,108.312255859375
"full,",77.74078369140625
with,86.193603515625
the,63.974365234375
permission,215.8607177734375
of,39.11517333984375
my,60.42724609375
good,96.84967041015625
wife.,95.50091552734375
It,33.7872314453125
was,71.9423828125
not,64.8863525390625
long,85.2816162109375
before,128.8079833984375
I,18.6719970703125
was,71.9423828125
drinking,166.09429931640625
at,36.42718505859375
least,89.69281005859375
a,21.31201171875
case,83.45770263671875
and,72.8543701171875
a,21.31201171875
half,74.6256103515625
a,21.31201171875
day.,76.83358764648438
I,18.6719970703125
put,66.66238403320312
on,49.77117919921875
thirty,107.49591064453125
pounds,144.83990478515625
of,39.11517333984375
weight,132.36016845703125
in,38.2032470703125
about,111.9649658203125
two,71.990478515625
DOCTOR,156.6539306640625
BOB’S,102.65765380859375
NIGHTMARE,227.9951171875
177,72.0
"months,",158.08319091796875
looked,131.15997314453125
like,70.30560302734375
a,21.31201171875
"pig,",72.56158447265625
and,72.3743896484375
was,71.4625244140625
uncomfortable,287.65496826171875
from,95.2657470703125
shortness,184.76153564453125
of,39.11517333984375
breath.,140.8031005859375
It,33.78717041015625
then,89.74554443359375
occurred,176.7506103515625
to,39.115234375
me,62.2032470703125
that,77.3135986328125
after,92.380859375
one,72.85443115234375
was,71.9423828125
all,46.1663818359375
smelled,153.6671142578125
up,51.54718017578125
with,86.19354248046875
beer,89.69775390625
nobody,146.61627197265625
could,109.2769775390625
tell,63.0577392578125
what,95.0736083984375
had,72.8543701171875
been,97.71356201171875
"drunk,",130.15191650390625
so,41.75518798828125
I,18.6719970703125
began,119.02099609375
to,39.11529541015625
fortify,120.83544921875
my,60.42724609375
beer,89.69775390625
with,86.19363403320312
straight,148.33428955078125
alcohol.,153.23028564453125
Of,51.54718017578125
"course,",141.6673583984375
the,63.97442626953125
result,111.9122314453125
was,71.9423828125
very,83.457763671875
"bad,",84.849609375
and,72.8543701171875
that,77.31353759765625
ended,123.4847412109375
the,63.974365234375
beer,89.69757080078125
experiment.,236.73638916015625
About,120.7967529296875
the,63.494384765625
time,89.02557373046875
of,38.87518310546875
the,63.494384765625
beer,88.97760009765625
experiment,222.5810546875
I,18.6719970703125
was,71.462646484375
thrown,140.0882568359375
in,38.20318603515625
with,86.19354248046875
a,21.31201171875
crowd,121.708740234375
of,39.11517333984375
people,134.13592529296875
who,82.64642333984375
attracted,175.88201904296875
me,62.2032470703125
because,158.0833740234375
of,39.115203857421875
their,94.15676879882812
seeming,164.32318115234375
"poise,",115.03192138671875
"health,",135.47515869140625
and,72.8544921875
happiness.,207.413330078125
They,100.401611328125
spoke,113.69281005859375
with,86.19354248046875
great,100.3487548828125
freedom,167.923095703125
from,95.98553466796875
"embarrassment,",316.69012451171875
which,118.1571044921875
I,18.6719970703125
could,109.27676391601562
never,111.0047607421875
"do,",61.766357421875
and,72.8543701171875
they,85.28155517578125
seemed,151.8961181640625
very,83.45770263671875
much,111.9698486328125
at,36.4273681640625
ease,85.2337646484375
on,49.771209716796875
all,46.1663818359375
occasions,185.62548828125
and,72.8543701171875
appeared,183.8543701171875
very,83.45770263671875
healthy.,153.230712890625
More,109.2818603515625
than,87.9696044921875
these,104.812744140625
"attributes,",201.2158203125
they,85.28155517578125
seemed,151.89605712890625
to,39.11517333984375
be,48.8592529296875
happy.,128.376220703125
I,18.6719970703125
was,71.942626953125
self,68.38555908203125
conscious,190.0894775390625
and,72.8543701171875
ill,37.286376953125
at,36.42718505859375
ease,85.23358154296875
most,95.9857177734375
of,39.1153564453125
the,63.9744873046875
"time,",101.740966796875
my,60.42724609375
health,123.47998046875
was,71.9423828125
at,36.42718505859375
the,63.974365234375
breaking,172.28631591796875
"point,",115.08001708984375
and,72.8544921875
I,18.6719970703125
was,71.942626953125
thoroughly,214.997314453125
miserable.,204.7247314453125
I,18.6719970703125
sensed,133.22393798828125
they,85.28155517578125
had,72.8543701171875
something,206.12200927734375
I,18.6719970703125
did,63.9744873046875
not,64.8863525390625
"have,",103.46881103515625
from,95.98553466796875
which,118.15673828125
I,18.6719970703125
might,115.51678466796875
readily,134.083251953125
proﬁt.,120.40814208984375
I,18.6719970703125
learned,149.2034912109375
that,77.3135986328125
it,27.54718017578125
was,71.94244384765625
something,206.1214599609375
of,39.11517333984375
a,21.31201171875
spiritual,160.761474609375
"nature,",140.80352783203125
which,118.1568603515625
did,63.9744873046875
not,64.8865966796875
appeal,129.6719970703125
to,39.11517333984375
me,62.20318603515625
very,83.45758056640625
"much,",123.9647216796875
but,66.662353515625
I,18.6719970703125
thought,154.62738037109375
it,27.5472412109375
could,109.2769775390625
do,49.771240234375
no,49.771240234375
harm.,115.94879150390625
I,18.6719970703125
gave,88.78558349609375
the,63.974365234375
matter,131.4959716796875
much,111.9696044921875
time,89.7457275390625
and,72.85455322265625
study,105.724853515625
for,56.870361328125
the,63.9744873046875
next,83.50558471679688
two,71.9903564453125
and,72.8543701171875
a,21.31201171875
half,74.62554931640625
"years,",113.20794677734375
but,66.662353515625
I,18.6719970703125
still,70.15704345703125
got,62.1983642578125
tight,91.5169677734375
every,106.541015625
night,102.17279052734375
nevertheless.,257.990234375
I,18.6719970703125
read,87.92156982421875
everything,208.70904541015625
I,18.6719970703125
could,109.2769775390625
"ﬁnd,",89.313720703125
and,72.8546142578125
talked,121.24798583984375
to,39.2064208984375
everyone,180.02874755859375
who,82.828857421875
I,18.6719970703125
thought,155.174560546875
knew,105.0914306640625
anything,171.1971435546875
about,111.96478271484375
it.,39.53753662109375
My,65.75518798828125
wife,83.50555419921875
became,153.6719970703125
deeply,131.44793701171875
interested,198.9652099609375
and,72.8543701171875
it,27.5472412109375
was,71.942626953125
her,66.614501953125
interest,150.1103515625
that,77.31353759765625
sustained,184.761474609375
"mine,",112.3968505859375
though,139.51226806640625
I,18.6719970703125
at,36.4271240234375
no,49.771240234375
time,89.7457275390625
sensed,133.2239990234375
that,77.31353759765625
it,27.54718017578125
might,115.5167236328125
be,48.85919189453125
an,47.08319091796875
answer,138.5521240234375
to,39.11517333984375
my,60.42724609375
liquor,118.15234375
prob-,109.2769775390625
lem.,86.62557983398438
How,95.9903564453125
my,60.42724609375
wife,83.50555419921875
kept,87.05755615234375
her,66.6143798828125
faith,89.740966796875
and,72.85443115234375
courage,156.3074951171875
during,130.5841064453125
all,46.1663818359375
those,105.72476196289062
"years,",113.20794677734375
I’ll,54.17755126953125
never,111.0047607421875
"know,",114.16796875
but,66.6624755859375
she,66.61456298828125
did.,75.9697265625
If,33.7872314453125
she,66.6143798828125
had,72.8543701171875
"not,",76.88162231445312
I,18.6719970703125
know,105.72955322265625
I,18.6719970703125
would,120.8447265625
have,91.47357177734375
been,97.71356201171875
dead,95.93780517578125
a,21.31201171875
long,85.2816162109375
time,89.7457275390625
ago.,80.3857421875
For,72.85443115234375
some,103.95361328125
"reason,",141.6671142578125
we,55.96319580078125
alcoholics,192.7247314453125
seem,103.04180908203125
to,39.115234375
have,91.4737548828125
the,63.9744873046875
gift,65.7457275390625
of,39.115203857421875
picking,143.87515258789062
out,64.8863525390625
the,63.974365234375
world’s,136.8287353515625
ﬁnest,107.5008544921875
women.,156.84014892578125
Why,92.390625
they,85.28173828125
178,72.0
ALCOHOLICS,237.963623046875
ANONYMOUS,234.61932373046875
should,131.49603271484375
be,48.85919189453125
subjected,190.0894775390625
to,39.11517333984375
the,63.974365234375
tortures,156.3504638671875
we,55.96319580078125
inﬂict,112.8240966796875
upon,101.3135986328125
"them,",115.08480834960938
I,18.6719970703125
cannot,133.27191162109375
explain.,152.31829833984375
About,121.7568359375
this,71.07354736328125
time,89.74554443359375
a,21.31201171875
lady,80.81756591796875
called,116.32794189453125
up,51.54718017578125
my,60.42724609375
wife,83.50567626953125
one,72.8543701171875
Satur,105.724853515625
-,15.9840087890625
day,68.39041137695312
afternoon,191.91351318359375
saying,121.65594482421875
she,66.6143798828125
wanted,143.92791748046875
me,62.2032470703125
to,39.115234375
come,107.50579833984375
over,86.145751953125
that,77.3138427734375
evening,154.53121948242188
to,39.11517333984375
meet,100.40155029296875
a,21.31201171875
friend,119.92791748046875
of,39.11517333984375
hers,84.36956787109375
who,82.646484375
might,115.51690673828125
help,87.0577392578125
me.,74.198486328125
It,33.787200927734375
was,71.94241333007812
the,63.974395751953125
day,68.390380859375
before,128.80792236328125
Mother’s,174.16790771484375
Day,81.7344970703125
and,72.85443115234375
I,18.6719970703125
had,72.8543701171875
come,107.5057373046875
home,111.96963500976562
"plastered,",194.06869506835938
carrying,160.71832275390625
a,21.31201171875
big,61.286376953125
potted,128.85614013671875
plant,100.39691162109375
which,118.1568603515625
I,18.6719970703125
set,55.9583740234375
down,108.41763305664062
on,49.77117919921875
the,63.974365234375
table,97.708740234375
and,72.8543701171875
forthwith,183.945556640625
went,96.84979248046875
upstairs,153.662841796875
and,72.8543701171875
passed,131.44796752929688
out.,76.88153076171875
The,79.09442138671875
next,83.50555419921875
day,68.390380859375
she,66.6143798828125
called,116.3282470703125
again.,115.89617919921875
Wishing,161.6834716796875
to,39.115203857421875
be,48.859222412109375
"polite,",124.819091796875
though,139.51190185546875
I,18.6719970703125
felt,65.74554443359375
very,83.45758056640625
"badly,",115.0322265625
I,18.6719970703125
"said,",89.260986328125
“Let’s,111.969970703125
make,106.59359741210938
the,63.974395751953125
"call,”",98.13592529296875
and,72.8543701171875
extracted,182.073486328125
from,95.98553466796875
my,60.42724609375
wife,83.50567626953125
a,21.31201171875
promise,159.9073486328125
that,77.3135986328125
we,55.963226318359375
would,120.8447265625
not,64.8863525390625
stay,75.48956298828125
over,86.14556884765625
ﬁfteen,127.94390869140625
minutes.,171.03863525390625
We,65.75518798828125
entered,153.6671142578125
her,66.6143798828125
house,116.3807373046875
at,36.42718505859375
exactly,134.08319091796875
ﬁve,70.16650390625
o’clock,136.7716064453125
and,72.8543701171875
it,27.5472412109375
was,71.94241333007812
eleven,128.75994873046875
ﬁfteen,127.94390869140625
when,107.50555419921875
we,55.96319580078125
left.,77.74072265625
I,18.6719970703125
had,72.85455322265625
a,21.31201171875
couple,132.3602294921875
of,39.1153564453125
shorter,141.23519897460938
talks,89.6927490234375
with,86.19354248046875
this,71.07354736328125
man,86.19842529296875
"afterward,",202.08502197265625
and,72.8543701171875
stopped,157.2674560546875
drinking,166.09445190429688
abruptly.,173.6734619140625
This,86.193603515625
dry,64.83837890625
spell,91.46875
lasted,115.46417236328125
for,56.87054443359375
about,111.9649658203125
three,104.8131103515625
weeks;,131.87997436523438
then,89.74554443359375
I,18.6719970703125
went,96.84954833984375
to,39.11517333984375
Atlantic,154.57427978515625
City,82.64166259765625
to,39.115234375
attend,126.16827392578125
several,136.7235107421875
days’,96.79678344726562
meeting,161.68313598632812
of,39.11517333984375
a,21.31201171875
national,158.12628173828125
society,134.99517822265625
of,39.115234375
which,118.15704345703125
I,18.6719970703125
was,71.9423828125
a,21.31201171875
member.,176.3712158203125
I,18.6719970703125
drank,113.6927490234375
all,46.1663818359375
the,63.974365234375
scotch,125.25592041015625
they,85.28173828125
had,72.85455322265625
on,49.7711181640625
the,63.9744873046875
train,92.3809814453125
and,72.85440063476562
bought,139.511962890625
several,136.72314453125
quarts,123.47991943359375
on,49.77117919921875
my,60.42718505859375
way,75.4945068359375
to,39.115234375
the,63.9744873046875
hotel.,112.392333984375
This,86.193603515625
was,71.94244384765625
on,49.77117919921875
Sunday.,154.1470947265625
I,18.6719970703125
got,62.1983642578125
tight,91.51678466796875
that,77.313720703125
"night,",114.168212890625
stayed,124.3443603515625
sober,107.40478515625
Monday,161.39517211914062
till,51.68157958984375
after,91.4207763671875
the,63.494384765625
dinner,129.38397216796875
and,72.37451171875
then,89.02557373046875
proceeded,207.7059326171875
to,39.115203857421875
get,61.286376953125
tight,91.51675415039062
again.,115.89593505859375
I,18.6719970703125
drank,113.6927490234375
all,46.1663818359375
I,18.6719970703125
dared,113.69293212890625
in,38.20318603515625
the,63.9744873046875
"bar,",73.28173828125
and,72.8546142578125
then,89.74560546875
went,96.84957885742188
to,39.11517333984375
my,60.42724609375
room,104.86553955078125
to,39.11517333984375
ﬁnish,107.500732421875
the,63.9744873046875
job.,74.19378662109375
Tuesday,161.683349609375
I,18.6719970703125
started,134.46722412109375
in,37.96319580078125
the,63.494384765625
"morning,",178.23834228515625
getting,136.2431640625
well,80.09771728515625
organized,191.72198486328125
by,46.84326171875
noon.,110.572998046875
I,18.6719970703125
did,63.97442626953125
not,64.88641357421875
want,95.07354736328125
to,39.11517333984375
disgrace,162.49432373046875
myself,128.80792236328125
so,41.7552490234375
I,18.6719970703125
then,89.7457275390625
checked,163.4114990234375
out.,76.88162231445312
I,18.6719970703125
bought,139.51193237304688
some,103.95361328125
more,103.95355224609375
liquor,118.15191650390625
on,49.771240234375
the,63.97454833984375
way,75.49462890625
to,39.115234375
the,63.9744873046875
depot.,125.73602294921875
I,18.6719970703125
had,72.8543701171875
to,39.11517333984375
wait,81.72955322265625
some,103.95355224609375
time,89.74554443359375
for,56.87042236328125
the,63.9744873046875
train.,104.37615966796875
I,18.6719970703125
remem,142.1568603515625
-,15.9840087890625
ber,66.61441040039062
nothing,151.93917846679688
from,95.98553466796875
then,89.74554443359375
on,49.77117919921875
until,91.5167236328125
I,18.6719970703125
woke,103.041748046875
up,51.54730224609375
at,36.4273681640625
a,21.31201171875
friend’s,143.928466796875
"house,",128.37600708007812
in,38.20318603515625
a,21.31201171875
town,97.76153564453125
near,87.92156982421875
home.,123.9647216796875
These,119.932861328125
good,96.84979248046875
people,134.1363525390625
noti-,93.2928466796875
ﬁed,74.63040161132812
my,60.427215576171875
"wife,",95.500732421875
who,82.6463623046875
sent,81.72955322265625
my,60.42724609375
newly,115.46875
made,109.28173828125
friend,119.9283447265625
over,86.145751953125
to,39.115234375
get,61.286376953125
me.,74.19839477539062
He,62.2032470703125
came,104.81756591796875
and,72.8543701171875
got,62.1983642578125
me,62.20318603515625
home,111.96966552734375
and,72.85443115234375
to,39.115234375
"bed,",86.625732421875
gave,88.7857666015625
DOCTOR,156.6539306640625
BOB’S,102.65765380859375
NIGHTMARE,227.9951171875
179,72.0
me,62.203216552734375
a,21.31201171875
few,71.078369140625
drinks,122.56793212890625
that,77.31353759765625
"night,",114.16790771484375
and,72.85443115234375
one,72.8544921875
bottle,115.51226806640625
of,39.1151123046875
beer,89.69775390625
the,63.9744873046875
next,83.50558471679688
morning.,179.91827392578125
That,92.43359375
was,71.9423828125
June,92.38555908203125
"10,",60.0
"1935,",108.0
and,72.8543701171875
that,77.313720703125
was,71.94256591796875
my,60.42724609375
last,66.6097412109375
drink.,116.80810546875
As,48.859222412109375
I,18.6719970703125
write,101.2607421875
nearly,121.65594482421875
four,82.64154052734375
years,101.2127685546875
have,91.47369384765625
passed.,143.44342041015625
The,79.09442138671875
question,169.69427490234375
which,118.15673828125
might,115.51678466796875
naturally,173.1939697265625
come,107.5057373046875
into,77.313720703125
your,88.833740234375
mind,103.08963012695312
would,120.8447265625
be:,60.8543701171875
“What,126.1727294921875
did,63.974365234375
the,63.974365234375
man,86.198486328125
do,49.77130126953125
or,41.755126953125
say,60.37451171875
that,77.3138427734375
was,71.942626953125
different,173.2415771484375
from,95.98553466796875
what,95.07354736328125
others,123.47991943359375
had,72.8543701171875
done,98.625732421875
or,41.75537109375
said?”,117.2401123046875
It,33.7872314453125
must,97.7618408203125
be,48.61920166015625
remembered,255.46075439453125
that,76.59356689453125
I,18.6719970703125
had,72.3743896484375
read,87.20166015625
a,21.31201171875
great,99.38897705078125
deal,81.8739013671875
and,72.3746337890625
talked,119.5921630859375
to,39.115203857421875
everyone,179.39031982421875
who,82.6463623046875
"knew,",113.25592041015625
or,41.75518798828125
thought,154.627197265625
they,85.28179931640625
knew,104.8177490234375
anything,170.5587158203125
about,111.96478271484375
the,63.974365234375
subject,141.235107421875
of,39.11517333984375
alcoholism.,222.5279541015625
But,72.90252685546875
this,71.07373046875
was,71.9423828125
a,21.31201171875
man,86.1986083984375
who,82.64642333984375
had,72.8543701171875
experienced,240.671875
many,107.505615234375
years,101.2130126953125
of,39.11529541015625
frightful,162.5860595703125
drink,104.8131103515625
-,15.9840087890625
"ing,",73.28158569335938
who,82.6463623046875
had,72.8543701171875
had,72.8543701171875
most,95.985595703125
all,46.1663818359375
the,63.974365234375
drunkard’s,206.99090576171875
experiences,232.656494140625
known,131.50079345703125
to,39.11517333984375
"man,",98.193603515625
but,66.662353515625
who,82.6463623046875
had,72.8543701171875
been,97.7137451171875
cured,113.69305419921875
by,47.083251953125
the,63.9744873046875
very,83.457763671875
means,127.03680419921875
I,18.6719970703125
had,72.8543701171875
been,97.71356201171875
trying,115.46392822265625
to,39.11517333984375
"employ,",154.1474609375
that,77.3138427734375
is,30.187255859375
to,39.115234375
say,60.37451171875
the,63.9744873046875
spiritual,160.76153564453125
approach.,194.9854736328125
He,62.20318603515625
gave,88.78558349609375
me,62.2032470703125
information,232.80035400390625
about,111.9649658203125
the,64.4736328125
subject,142.73291015625
of,39.36480712890625
alcoholism,212.77935791015625
which,119.155029296875
was,72.44146728515625
undoubtedly,253.055419921875
helpful.,150.68634033203125
Of,50.63519287109375
